-1.698039627075195312e+01,-1.407554340362548828e+01,-3.377745151519775391e+00
-1.246413421630859375e+01,-2.062744522094726562e+01,1.587152719497680664e+00
-1.807122039794921875e+01,-1.498814105987548828e+01,1.351499676704406738e+00
1.512169170379638672e+01,1.263715934753417969e+01,-5.738874053955078125e+01
1.641848564147949219e+01,1.521476268768310547e+01,-5.562214660644531250e+01
1.453672313690185547e+01,1.626623344421386719e+01,-5.588644790649414062e+01
1.718517684936523438e+01,1.686987113952636719e+01,-5.399034881591796875e+01
1.856249427795410156e+01,1.548464393615722656e+01,-5.393246078491210938e+01
1.563797760009765625e+01,1.794434928894042969e+01,-5.416142654418945312e+01
1.402562141418457031e+01,1.863532257080078125e+01,-5.443412017822265625e+01
1.764835357666015625e+01,1.806686019897460938e+01,-5.212223052978515625e+01
1.947039794921875000e+01,1.623433876037597656e+01,-5.204565429687500000e+01
1.560157012939453125e+01,1.948827362060546875e+01,-5.234854888916015625e+01
1.346860504150390625e+01,2.040236854553222656e+01,-5.270929336547851562e+01
1.799358367919921875e+01,1.914308547973632812e+01,-4.990576934814453125e+01
2.024818992614746094e+01,1.687554931640625000e+01,-4.981100845336914062e+01
1.546089744567871094e+01,2.090194129943847656e+01,-5.018581771850585938e+01
1.282157230377197266e+01,2.203308105468750000e+01,-5.063219070434570312e+01
1.821855926513671875e+01,2.009139633178710938e+01,-4.735587692260742188e+01
2.089070701599121094e+01,1.740401649475097656e+01,-4.724354934692382812e+01
1.521693515777587891e+01,2.217598915100097656e+01,-4.768775939941406250e+01
1.208887958526611328e+01,2.351650619506835938e+01,-4.821680450439453125e+01
1.832147026062011719e+01,2.090507316589355469e+01,-4.448838424682617188e+01
2.139313697814941406e+01,1.781577682495117188e+01,-4.435928344726562500e+01
1.487091732025146484e+01,2.330129623413085938e+01,-4.486993408203125000e+01
1.127511024475097656e+01,2.484235191345214844e+01,-4.547806930541992188e+01
1.830188941955566406e+01,2.157899093627929688e+01,-4.132372283935546875e+01
2.175259971618652344e+01,1.810847663879394531e+01,-4.117869186401367188e+01
1.442559528350830078e+01,2.427096939086914062e+01,-4.175232696533203125e+01
1.038602256774902344e+01,2.600216484069824219e+01,-4.243552398681640625e+01
1.816006278991699219e+01,2.210876846313476562e+01,-3.788303756713867188e+01
2.196681594848632812e+01,1.828026199340820312e+01,-3.772302246093750000e+01
1.388386440277099609e+01,2.507850646972656250e+01,-3.835585403442382812e+01
9.427561759948730469e+00,2.698829841613769531e+01,-3.910952758789062500e+01
1.789646720886230469e+01,2.249029350280761719e+01,-3.418817520141601562e+01
2.203362846374511719e+01,1.832938385009765625e+01,-3.401429367065429688e+01
1.324905490875244141e+01,2.571780395507812500e+01,-3.470204162597656250e+01
8.405858039855957031e+00,2.779333114624023438e+01,-3.552116775512695312e+01
1.751328468322753906e+01,2.272155380249023438e+01,-3.026487731933593750e+01
2.195319938659667969e+01,1.825601577758789062e+01,-3.007830238342285156e+01
1.252558231353759766e+01,2.618522071838378906e+01,-3.081640625000000000e+01
7.327986717224121094e+00,2.841268157958984375e+01,-3.169545745849609375e+01
1.701307296752929688e+01,2.280097198486328125e+01,-2.613941383361816406e+01
2.172617149353027344e+01,1.806073951721191406e+01,-2.594134521484375000e+01
1.171861743927001953e+01,2.647776412963867188e+01,-2.672484016418457031e+01
6.201146602630615234e+00,2.884235954284667969e+01,-2.765797996520996094e+01
1.639876174926757812e+01,2.272750282287597656e+01,-2.183879661560058594e+01
2.135349655151367188e+01,1.774438667297363281e+01,-2.163054084777832031e+01
1.083299064636230469e+01,2.659275817871093750e+01,-2.245421409606933594e+01
5.032762050628662109e+00,2.907856750488281250e+01,-2.343516731262207031e+01
1.567492103576660156e+01,2.250219535827636719e+01,-1.739204025268554688e+01
2.083803749084472656e+01,1.730938339233398438e+01,-1.717505264282226562e+01
9.874933242797851562e+00,2.653004264831542969e+01,-1.803336906433105469e+01
3.830712080001831055e+00,2.912034034729003906e+01,-1.905560493469238281e+01
1.484635543823242188e+01,2.212654304504394531e+01,-1.282926750183105469e+01
2.018341636657714844e+01,1.675878334045410156e+01,-1.260496902465820312e+01
8.850937843322753906e+00,2.629013633728027344e+01,-1.349219989776611328e+01
2.603097677230834961e+00,2.896773338317871094e+01,-1.454886436462402344e+01
1.391816902160644531e+01,2.160247039794921875e+01,-8.180418968200683594e+00
1.939344787597656250e+01,1.609580230712890625e+01,-7.950289726257324219e+00
7.767538070678710938e+00,2.587391281127929688e+01,-8.860501289367675781e+00
1.358019113540649414e+00,2.862078285217285156e+01,-9.944514274597167969e+00
1.289707374572753906e+01,2.093413734436035156e+01,-3.476826190948486328e+00
1.847386932373046875e+01,1.532524871826171875e+01,-3.242456674575805664e+00
6.632384777069091797e+00,2.528465843200683594e+01,-4.169548511505126953e+00
1.038569584488868713e-01,2.808255958557128906e+01,-5.273682594299316406e+00
1.178974628448486328e+01,2.012587165832519531e+01,1.249931097030639648e+00
1.743086814880371094e+01,1.445230770111083984e+01,1.487008213996887207e+00
5.452750682830810547e+00,2.452665328979492188e+01,5.492235422134399414e-01
-1.150997996330261230e+00,2.735680007934570312e+01,-5.676302313804626465e-01
1.060338497161865234e+01,1.918269538879394531e+01,5.968319892883300781e+00
1.627100944519042969e+01,1.348248004913330078e+01,6.206511974334716797e+00
4.236676216125488281e+00,2.360415840148925781e+01,5.264337539672851562e+00
-2.398133039474487305e+00,2.644757652282714844e+01,4.142221927642822266e+00
9.346201896667480469e+00,1.811133956909179688e+01,1.064684295654296875e+01
1.500238990783691406e+01,1.242252826690673828e+01,1.088453292846679688e+01
2.992246627807617188e+00,2.252393150329589844e+01,9.944268226623535156e+00
-3.629232883453369141e+00,2.536151504516601562e+01,8.824378967285156250e+00
8.026516914367675781e+00,1.691893959045410156e+01,1.525417041778564453e+01
1.363360214233398438e+01,1.127963447570800781e+01,1.548982334136962891e+01
1.727791309356689453e+00,2.129309844970703125e+01,1.455768489837646484e+01
-4.836088180541992188e+00,2.410612869262695312e+01,1.344756698608398438e+01
6.653054714202880859e+00,1.561312389373779297e+01,1.975929260253906250e+01
1.217335510253906250e+01,1.006107330322265625e+01,1.999129104614257812e+01
4.518013596534729004e-01,1.991957092285156250e+01,1.907357978820800781e+01
-6.010526180267333984e+00,2.268906402587890625e+01,1.798063278198242188e+01
5.235083580017089844e+00,1.420294475555419922e+01,2.413236236572265625e+01
1.063181304931640625e+01,8.775321960449218750e+00,2.435920143127441406e+01
-8.272348046302795410e-01,1.841306495666503906e+01,2.346204757690429688e+01
-7.144806385040283203e+00,2.112040710449218750e+01,2.239355850219726562e+01
3.782209873199462891e+00,1.269790649414062500e+01,2.834411430358886719e+01
9.019189834594726562e+00,7.430902481079101562e+00,2.856422805786132812e+01
-2.100718259811401367e+00,1.678338241577148438e+01,2.769362068176269531e+01
-8.231317520141601562e+00,1.941061210632324219e+01,2.665675735473632812e+01
1.275810050964355469e+01,1.629467201232910156e+01,-5.634884262084960938e+01
1.245800685882568359e+01,1.888252258300781250e+01,-5.479274749755859375e+01
1.103924179077148438e+01,1.868308258056640625e+01,-5.521050262451171875e+01
9.865352630615234375e+00,1.805052947998046875e+01,-5.565910720825195312e+01
1.139482975006103516e+01,2.072937393188476562e+01,-5.318371582031250000e+01
9.517949104309082031e+00,2.046554183959960938e+01,-5.373636245727539062e+01
7.965022087097167969e+00,1.962872695922851562e+01,-5.432981872558593750e+01
1.025549507141113281e+01,2.243767166137695312e+01,-5.121924972534179688e+01
7.933045864105224609e+00,2.211120986938476562e+01,-5.190309143066406250e+01
6.011440277099609375e+00,2.107576560974121094e+01,-5.263743591308593750e+01
9.047618865966796875e+00,2.399609947204589844e+01,-4.891255569458007812e+01
6.295176029205322266e+00,2.360910797119140625e+01,-4.972303009033203125e+01
4.017679691314697266e+00,2.238200187683105469e+01,-5.059335327148437500e+01
7.779098033905029297e+00,2.539356803894042969e+01,-4.627787399291992188e+01
4.614961624145507812e+00,2.494885253906250000e+01,-4.720954132080078125e+01
1.996978163719177246e+00,2.353815078735351562e+01,-4.821000671386718750e+01
6.458551883697509766e+00,2.662145614624023438e+01,-4.333402633666992188e+01
2.904035329818725586e+00,2.612176322937011719e+01,-4.438066101074218750e+01
-3.700868785381317139e-02,2.453698158264160156e+01,-4.550458526611328125e+01
5.094923973083496094e+00,2.767147445678710938e+01,-4.010072326660156250e+01
1.173709392547607422e+00,2.712018775939941406e+01,-4.125534057617187500e+01
-2.070810556411743164e+00,2.537199211120605469e+01,-4.249521636962890625e+01
3.697048425674438477e+00,2.853589630126953125e+01,-3.659840393066406250e+01
-5.645700693130493164e-01,2.793678283691406250e+01,-3.785324859619140625e+01
-4.090677261352539062e+00,2.603673934936523438e+01,-3.920075607299804688e+01
2.274624347686767578e+00,2.920952224731445312e+01,-3.285153198242187500e+01
-2.299071788787841797e+00,2.856671714782714844e+01,-3.419822692871093750e+01
-6.083185195922851562e+00,2.652748298645019531e+01,-3.564437103271484375e+01
8.367961049079895020e-01,2.968818664550781250e+01,-2.888521194458007812e+01
-4.018168926239013672e+00,2.900573921203613281e+01,-3.031475067138671875e+01
-8.035131454467773438e+00,2.684110260009765625e+01,-3.184986114501953125e+01
-6.064929962158203125e-01,2.996770477294921875e+01,-2.472529602050781250e+01
-5.710243225097656250e+00,2.925023841857910156e+01,-2.622810173034667969e+01
-9.933179855346679688e+00,2.697477531433105469e+01,-2.784189033508300781e+01
-2.045779705047607422e+00,3.004696464538574219e+01,-2.039999008178710938e+01
-7.364317893981933594e+00,2.929937553405761719e+01,-2.196602439880371094e+01
-1.176483249664306641e+01,2.692808341979980469e+01,-2.364770698547363281e+01
-3.471355915069580078e+00,2.992553520202636719e+01,-1.593854713439941406e+01
-8.969093322753906250e+00,2.915272331237792969e+01,-1.755735206604003906e+01
-1.351786327362060547e+01,2.670154380798339844e+01,-1.929569053649902344e+01
-4.873631000518798828e+00,2.960338783264160156e+01,-1.137015533447265625e+01
-1.051368522644042969e+01,2.881050682067871094e+01,-1.303088092803955078e+01
-1.518028068542480469e+01,2.629595947265625000e+01,-1.481421947479248047e+01
-6.243492603302001953e+00,2.908337974548339844e+01,-6.725799083709716797e+00
-1.198816299438476562e+01,2.827593421936035156e+01,-8.417297363281250000e+00
-1.674125862121582031e+01,2.571463584899902344e+01,-1.023372268676757812e+01
-7.571478843688964844e+00,2.836914253234863281e+01,-2.036479473114013672e+00
-1.338244724273681641e+01,2.755232810974121094e+01,-3.747509717941284180e+00
-1.819036674499511719e+01,2.496150398254394531e+01,-5.584882736206054688e+00
-8.848819732666015625e+00,2.746472167968750000e+01,2.666471242904663086e+00
-1.468702316284179688e+01,2.664402770996093750e+01,9.474099278450012207e-01
-1.951753425598144531e+01,2.404103851318359375e+01,-8.985949754714965820e-01
-1.006698703765869141e+01,2.637674903869628906e+01,7.351615428924560547e+00
-1.589349842071533203e+01,2.555771255493164062e+01,5.636000633239746094e+00
-2.071424102783203125e+01,2.295986938476562500e+01,3.793703079223632812e+00
-1.121781349182128906e+01,2.511239242553710938e+01,1.198759174346923828e+01
-1.699369430541992188e+01,2.430055618286132812e+01,1.028690242767333984e+01
-2.177261352539062500e+01,2.172539710998535156e+01,8.460620880126953125e+00
